Time,Scenario,Computation Time (sec),Timestep Index,Optimized Charging Request IDs,TOU Electricity Tariff ($/kW),TOU Demand Charge ($/kW),Grid Power (kW),Facility Load (kW),PV Output (kW),ESS Charge Power (kW),ESS Disharge Power (kW),ESS Energy Level (kWh),Total Cost ($),Grid Import Cost ($),Penalty for Unsatisfied EV ($),Demand Charge Cost ($),EV 1 Energy Required this Horizon,EV 1 Parking State,"EV 1 Connected Charger ID, 0 = None",EV 1 Power Delivered,EV 1 Power Unsatisfied,EV 2 Energy Required this Horizon,EV 2 Parking State,"EV 2 Connected Charger ID, 0 = None",EV 2 Power Delivered,EV 2 Power Unsatisfied,EV 3 Energy Required this Horizon,EV 3 Parking State,"EV 3 Connected Charger ID, 0 = None",EV 3 Power Delivered,EV 3 Power Unsatisfied,EV 4 Energy Required this Horizon,EV 4 Parking State,"EV 4 Connected Charger ID, 0 = None",EV 4 Power Delivered,EV 4 Power Unsatisfied,EV 5 Energy Required this Horizon,EV 5 Parking State,"EV 5 Connected Charger ID, 0 = None",EV 5 Power Delivered,EV 5 Power Unsatisfied,EV 6 Energy Required this Horizon,EV 6 Parking State,"EV 6 Connected Charger ID, 0 = None",EV 6 Power Delivered,EV 6 Power Unsatisfied,EV 7 Energy Required this Horizon,EV 7 Parking State,"EV 7 Connected Charger ID, 0 = None",EV 7 Power Delivered,EV 7 Power Unsatisfied,EV 8 Energy Required this Horizon,EV 8 Parking State,"EV 8 Connected Charger ID, 0 = None",EV 8 Power Delivered,EV 8 Power Unsatisfied,EV 9 Energy Required this Horizon,EV 9 Parking State,"EV 9 Connected Charger ID, 0 = None",EV 9 Power Delivered,EV 9 Power Unsatisfied,EV 10 Energy Required this Horizon,EV 10 Parking State,"EV 10 Connected Charger ID, 0 = None",EV 10 Power Delivered,EV 10 Power Unsatisfied,EV 11 Energy Required this Horizon,EV 11 Parking State,"EV 11 Connected Charger ID, 0 = None",EV 11 Power Delivered,EV 11 Power Unsatisfied,EV 12 Energy Required this Horizon,EV 12 Parking State,"EV 12 Connected Charger ID, 0 = None",EV 12 Power Delivered,EV 12 Power Unsatisfied,EV 13 Energy Required this Horizon,EV 13 Parking State,"EV 13 Connected Charger ID, 0 = None",EV 13 Power Delivered,EV 13 Power Unsatisfied,EV 14 Energy Required this Horizon,EV 14 Parking State,"EV 14 Connected Charger ID, 0 = None",EV 14 Power Delivered,EV 14 Power Unsatisfied,EV 15 Energy Required this Horizon,EV 15 Parking State,"EV 15 Connected Charger ID, 0 = None",EV 15 Power Delivered,EV 15 Power Unsatisfied,EV 16 Energy Required this Horizon,EV 16 Parking State,"EV 16 Connected Charger ID, 0 = None",EV 16 Power Delivered,EV 16 Power Unsatisfied,Charger 1 Connection State,Charger 2 Connection State,Charger 3 Connection State
2019-01-01 22:50:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,70,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,7.5,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 22:55:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,71,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,620,20,0,0,0,9,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:00:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,72,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,620,20,0,0,0,9,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:05:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,73,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,9,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:10:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,74,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,620,20,0,0,0,10.5,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:15:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,75,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,620,20,0,0,0,10.5,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:20:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,76,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,521.6,20,0,6.666666667,0,10.5,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,85.44,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:25:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,77,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,620,20,0,0,0,11,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:30:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,78,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,534.933526,20,0,20,0,11,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,85.44017336,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:35:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,79,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,620,20,0,0,0,12.5,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:40:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,80,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,12.5,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:45:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,81,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,14,396.3855556,361.19177,0,35.19378564,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,1,1,1
2019-01-01 23:50:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,82,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,15.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-01 23:55:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,83,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,17,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:00:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,84,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,18.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:05:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,85,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,534.9333333,20,0,20,0,20,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,85.44,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:10:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,86,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,21.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:15:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,87,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,534.9333333,20,0,20,0,23,396.3855556,361.19177,0,35.19378564,322.12,1,3,85.44,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:20:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,88,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,24.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:25:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,89,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,26,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:30:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,90,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,514.9333333,20,0,0,0,27.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,85.44,0,0,1,0,0,0,1,1,1
2019-01-02 00:35:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,91,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,27.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:40:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,92,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,620,20,0,0,0,29,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:45:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,93,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,29,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:50:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,94,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,30.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 00:55:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,95,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.092,0,640,20,0,20,0,32,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 01:00:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,96,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,640,20,0,20,0,33.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 01:05:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,97,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,640,20,0,20,0,35,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 01:10:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,98,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,640,20,0,20,0,36.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 01:15:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,99,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,640,20,0,20,0,38,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 01:20:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,100,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,640,20,0,20,0,39.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 01:25:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,101,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,640,20,0,20,0,41,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 01:30:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,102,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,640,20,0,20,0,42.5,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 01:35:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,103,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,640,20,0,20,0,44,396.3855556,361.19177,0,35.19378564,322.12,1,3,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,1,180,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,0,0,0,0,1,0,0,0,322.12,1,2,180,0,0,1,0,0,0,1,1,1
2019-01-02 01:40:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,104,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,40,20,0,20,0,45.5,396.3855556,361.19177,0,35.19378564,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,0,0,0
2019-01-02 01:45:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,105,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,40,20,0,20,0,47,396.3855556,361.19177,0,35.19378564,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,0,0,0
2019-01-02 01:50:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,106,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,40,20,0,20,0,48.5,396.3855556,361.19177,0,35.19378564,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,0,0,0
2019-01-02 01:55:00,Test for: 3 Chargers 16 Sessions and 9.0 hrs Horizion,122.337,107,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.0537,0,0,20,0,0,20,50,396.3855556,361.19177,0,35.19378564,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,322.12,0,0,0,0,0,1,0,0,0,0,0,0
